College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Apps_transformed,Accept_transformed,Enroll_transformed,Top10perc_transformed,F.Undergrad_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,PhD_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Apps_transformed_scaled,Accept_transformed_scaled,Enroll_transformed_scaled,Top10perc_transformed_scaled,F.Undergrad_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,PhD_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
University of Southern Indiana,No,2379,2133,1292,8,25,4283,2973,4973,3192,500,1425,56.0,65,22.0,21,4078,38,5.918269856107967,5.92429714126249,4.305947588006021,2.7493332105333432,3.826484937389346,11.49758055665598,51.11422356576479,9.442351022087843,9.587810069736516,1748.2432357532678,24468.81775259251,8.686254510907828,6.929932557777247,1.8229725604181108,5.918269856107967,5.92429714126249,4.305947588006021,2.7493332105333432,3.826484937389346,11.49758055665598,51.11422356576479,9.442351022087843,9.587810069736516,1748.2432357532678,24468.81775259251,8.686254510907828,6.929932557777247,1.8229725604181108,0.8965952080706179,Low,0,0,0.36050338214174854,0.5870467702414066,1.0514984193464336,-1.490473824946659,0.7867000337849704,1.526801352323378,-1.5534535583715934,-0.22914901677242944,0.3492013481473054,-1.1106065529137321,-1.0947584403093151,1.8736343382931653,0.004942020606680277,-2.326830125745999,1.018082353843329,-1.0987972149572356,-1.6325116659989423
University of Southern Mississippi,No,2850,2044,1046,20,50,9260,1387,4652,2470,500,500,78.0,99,18.7,23,5917,45,6.019407448627099,5.899424836289828,4.236094637910721,4.170730633321285,3.9393939050771674,10.03160015620865,49.8919974364544,9.442351022087843,7.873683591318896,3381.5199008967597,73408.11248759447,7.8067341713197935,7.306201546172464,1.8266776636993327,6.019407448627099,5.899424836289828,4.236094637910721,4.170730633321285,3.9393939050771674,10.03160015620865,49.8919974364544,9.442351022087843,7.873683591318896,3381.5199008967597,73408.11248759447,7.8067341713197935,7.306201546172464,1.8266776636993327,0.7171929824561404,Low,0,0,0.5241966614402653,0.5454010967194489,0.8554350906958258,-0.26074560260699386,1.3932319196301177,0.960736116968285,-1.6847740926100183,-0.22914901677242944,-1.756532921293452,0.2577702434217395,1.5733239615731247,1.1551135115319071,0.16480224108923644,-1.0179093301454802,-0.20226434247010575,-1.0987972149572356,-1.6325116659989423
University of St. Thomas MN,Yes,2057,1807,828,26,53,4106,982,11712,4037,500,800,80.0,80,13.8,13,8546,89,5.835866308558704,5.8270869432397445,4.156079796197451,4.639999884647015,3.819735782110695,9.398789399807699,69.56305900565607,9.442351022087843,8.626435575433408,3556.7767888093103,42051.00625139571,6.372586736365998,5.2034945525684675,1.829671835039779,5.835866308558704,5.8270869432397445,4.156079796197451,4.639999884647015,3.819735782110695,9.398789399807699,69.56305900565607,9.442351022087843,8.626435575433408,3556.7767888093103,42051.00625139571,6.372586736365998,5.2034945525684675,1.829671835039779,0.8784637822070978,Mid,1,1,0.22713154098764507,0.42428002327887554,0.6308493547125616,0.14524475095617614,0.7504444735504628,0.7163862132123858,0.42875813547451674,-0.22914901677242944,-0.8318078970334455,0.4046023533364621,-0.13620911968157937,-0.01650783055462927,-0.7285459060471434,0.03985690081601796,0.8947470631232055,0.3581403891754813,0.6125530498969481
University of St. Thomas TX,Yes,374,280,185,45,77,995,408,8550,4050,500,1344,75.0,75,12.6,17,7237,62,4.802052158821369,4.653873051047369,3.5683525622007775,5.715132863942859,3.552660994609158,7.872313837433055,62.148459971347215,9.442351022087843,9.4884742991914,3127.017536070735,35531.398971011564,5.991285805830951,6.118308313178587,1.8283914107945074,4.802052158821369,4.653873051047369,3.5683525622007775,5.715132863942859,3.552660994609158,7.872313837433055,62.148459971347215,9.442351022087843,9.4884742991914,3127.017536070735,35531.398971011564,5.991285805830951,6.118308313178587,1.8283914107945074,0.7486631016042781,Low,0,1,-1.4461179811788978,-1.540125076263474,-1.018784020524878,1.0754007694010428,-0.6842455944065718,0.12696172417028495,-0.367894041237278,-0.22914901677242944,0.2271714169538666,0.044545418704219096,-0.4916463924532397,-0.3280101887390996,-0.3398815888114029,-0.41248512439044266,0.011804662546300276,-1.0987972149572356,0.6125530498969481
University of Tennessee at Knoxville,No,7473,5372,3013,27,53,15749,3237,5764,3262,750,3300,86.0,92,16.5,22,8612,53,6.5370296982952105,6.445489234359489,4.56398929695194,4.709852044651068,4.006759901913139,11.667222144504594,53.919484766467946,10.352802615829257,11.061466567817401,4109.398290283845,60591.59251052614,7.184542364269632,7.12024725786717,1.8297283355374387,6.5370296982952105,6.445489234359489,4.56398929695194,4.709852044651068,4.006759901913139,11.667222144504594,53.919484766467946,10.352802615829257,11.061466567817401,4109.398290283845,60591.59251052614,7.184542364269632,7.12024725786717,1.8297283355374387,0.7188545430215443,Low,0,0,1.36197894768581,1.4597200417858385,1.7757701404062434,0.20567765393688317,1.7551130521875546,1.5923057787960895,-1.25204583133951,1.302507133936391,2.1595280821801417,0.8675946043813189,0.8745903245365926,0.646816259628484,0.08579840488433134,0.059817120743901955,-0.19096191888104355,-1.0987972149572356,-1.6325116659989423
University of Texas at Arlington,No,3281,2559,1448,19,43,10975,8431,4422,2780,500,2850,73.0,73,21.0,4,4696,29,6.09733221399097,6.029727431599651,4.342702744767164,4.08228841706668,3.9618081201201494,13.66418711877032,48.9817600427678,9.442351022087843,10.797585849236846,2962.9344405957,33112.30773484874,8.42585576535617,2.3994070378288304,1.8244657616606041,6.09733221399097,6.029727431599651,4.342702744767164,4.08228841706668,3.9618081201201494,13.66418711877032,48.9817600427678,9.442351022087843,10.797585849236846,2962.9344405957,33112.30773484874,8.42585576535617,2.3994070378288304,1.8244657616606041,0.7799451386772326,Low,0,0,0.6503195012593606,0.763577069927451,1.1546628292937993,-0.337261774390416,1.5136380875205795,2.363402341757417,-1.7825733933745667,-0.22914901677242944,1.8353614123596727,-0.09292516745590934,-0.6235308993858222,1.660902564484489,-1.9198799308640517,-1.7993192819264254,0.2245942779771011,-1.0987972149572356,-1.6325116659989423
University of Texas at Austin,No,14752,9572,5329,48,85,30017,5189,5130,3309,650,3140,91.0,99,19.7,11,7837,65,6.880755011730753,6.754676480869896,4.719498028819988,5.850264966480015,4.0786816987421295,12.631091485311325,51.69318601621696,10.026082431745259,10.971690071731405,4600.715532505121,73408.11248759447,8.079558815089525,4.693250809609002,1.8290192424821443,6.880755011730753,6.754676480869896,4.719498028819988,5.850264966480015,4.0786816987421295,12.631091485311325,51.69318601621696,10.026082431745259,10.971690071731405,4600.715532505121,73408.11248759447,8.079558815089525,4.693250809609002,1.8290192424821443,0.6488611713665944,Low,0,0,1.9183054562837953,1.9774167787580832,2.212252201116457,1.192310901338738,2.1414673334938095,1.964488739147287,-1.4912476731641928,0.7528645357434074,2.049241328676916,1.279225486180553,1.5733239615731247,1.3779965760601174,-0.9453261344609437,-0.19068781141137764,-0.6670774161687403,-1.0987972149572356,-1.6325116659989423
University of Texas at San Antonio,No,4217,3100,1686,17,46,9375,5457,4104,5376,452,1200,94.0,100,25.3,3,4329,50,6.234223347545691,6.139330202319766,4.39076305013233,3.894175451333956,3.941050370927056,12.736281949027363,47.670516041089854,9.222968019915866,9.297325805521908,4908.960288837765,75365.02473070551,9.51267800742027,1.9499929539750755,1.823618605552268,6.234223347545691,6.139330202319766,4.39076305013233,3.894175451333956,3.941050370927056,12.736281949027363,47.670516041089854,9.222968019915866,9.297325805521908,4908.960288837765,75365.02473070551,9.51267800742027,1.9499929539750755,1.823618605552268,0.7351197533791796,Low,0,0,0.871880624085422,0.9470936845527907,1.289558541400498,-0.5000085327852752,1.402130232814141,2.0051063794529562,-1.9234583398569618,-0.5982178689195664,-0.007646689375954711,1.5374762658306833,1.6800113003699915,2.54877789921091,-2.110816300186537,-2.0985984553143853,-0.080321174839006,-1.0987972149572356,-1.6325116659989423
University of the Arts,Yes,974,704,290,5,22,1145,39,12520,3860,1300,700,16.0,59,7.5,9,11641,57,5.398174001978542,5.252781096346868,3.759012588758249,2.1486200566855134,3.5829674485347573,4.340095410558931,71.24046102085966,11.665527109830482,8.409880082919223,151.1934689023835,19018.1657525989,4.175410852508269,4.135322577728063,1.831766015043693,5.398174001978542,5.252781096346868,3.759012588758249,2.1486200566855134,3.5829674485347573,4.340095410558931,71.24046102085966,11.665527109830482,8.409880082919223,151.1934689023835,19018.1657525989,4.175410852508269,4.135322577728063,1.831766015043693,0.7227926078028748,Mid,1,1,-0.4812824839386961,-0.5373258201578683,-0.4836392714989347,-2.0101834480079033,-0.5214433739169101,-1.2369487718527052,0.6089844647000522,3.510908502273347,-1.0978374622751548,-2.448632063343546,-1.391918192175684,-1.8114823883332716,-1.18236541463741,0.7796785869607278,-0.1641740441525978,0.3581403891754813,0.6125530498969481
University of the Pacific,Yes,2459,1997,582,36,66,2664,299,16320,5326,646,1171,87.0,94,11.2,14,13706,65,5.936888169123307,5.88581813467538,4.02975794832685,5.262121851799814,3.746826828951828,7.359702293985747,78.29759617578867,10.012122605516252,9.256273852876658,4205.420538622495,64098.054902977776,5.527531557925774,5.444039108195632,1.8327386355628694,5.936888169123307,5.88581813467538,4.02975794832685,5.262121851799814,3.746826828951828,7.359702293985747,78.29759617578867,10.012122605516252,9.256273852876658,4205.420538622495,64098.054902977776,5.527531557925774,5.444039108195632,1.8327386355628694,0.8121187474583164,High,2,1,0.39063750573096406,0.5226183166848335,0.2762890685540516,0.683476302864234,0.3587873203586098,-0.07097514722219393,1.367229388870464,0.72937986741676,-0.058077334139321896,0.9480430791331619,1.0657563528339236,-0.706872473805698,-0.6263490551654358,1.123281214782213,0.44344862635541926,1.8150779933081982,0.6125530498969481
University of the South,Yes,1445,966,326,46,83,1129,24,15350,4080,450,810,89.0,93,10.3,52,18784,82,5.632086590495199,5.449740673459934,3.8065412385697557,5.760943417605722,3.579971963788785,3.707761191258194,76.6086908523004,9.213393432273651,8.646691563909094,4400.82631344925,62329.492559452454,5.2171744721156745,11.536863964324251,1.834388825721612,5.632086590495199,5.449740673459934,3.8065412385697557,5.760943417605722,3.579971963788785,3.707761191258194,76.6086908523004,9.213393432273651,8.646691563909094,4400.82631344925,62329.492559452454,5.2171744721156745,11.536863964324251,1.834388825721612,0.6685121107266436,High,2,1,-0.10269013533940655,-0.20754077391911355,-0.35023581072026044,1.1150339710778354,-0.537534717671097,-1.4811146683151193,1.1857671012954643,-0.6143252338289236,-0.8069242436789834,1.1117561437041261,0.9693375120855497,-0.9604175254095518,1.9622254883185175,1.7062523363756992,-0.5334059477945123,1.8150779933081982,0.6125530498969481
University of Tulsa,Yes,1712,1557,696,41,68,2936,433,11750,4160,1200,2350,94.0,96,11.5,10,11743,47,5.730583825388755,5.738849592140979,4.094715588153792,5.523485196294676,3.763818918211575,7.972006790925254,69.64362195449068,11.468747385922915,10.454675215282505,4908.960288837765,67728.00439442915,5.628767251036452,4.421054272265976,1.831820182063206,5.730583825388755,5.738849592140979,4.094715588153792,5.523485196294676,3.763818918211575,7.972006790925254,69.64362195449068,11.468747385922915,10.454675215282505,4908.960288837765,67728.00439442915,5.628767251036452,4.421054272265976,1.831820182063206,0.9094626168224299,Mid,1,1,0.05672967068882657,0.276537225804311,0.4586122355553329,0.9095959481215096,0.45006655312653954,0.1654565875153789,0.4374141191972288,3.179865230418292,1.4141097238962332,1.5374762658306833,1.263654675854437,-0.6241683558478293,-1.060970526681064,0.7988144471230453,1.105610252154537,0.3581403891754813,0.6125530498969481
University of Utah,No,5095,4491,2400,27,53,13894,8374,6857,3975,858,3093,89.0,93,12.8,9,9275,37,6.335730397280504,6.3470359173771325,4.49798441284919,4.709852044651068,3.991564137385089,13.649449128431673,57.406543923464156,10.66543729055993,10.944512327168324,4400.82631344925,62329.492559452454,6.05581660003175,4.135322577728063,1.8302611013342074,6.335730397280504,6.3470359173771325,4.49798441284919,4.709852044651068,3.991564137385089,13.649449128431673,57.406543923464156,10.66543729055993,10.944512327168324,4400.82631344925,62329.492559452454,6.05581660003175,4.135322577728063,1.8302611013342074,0.8814524043179588,Low,0,0,1.0361718775070023,1.2948718421232925,1.590507567147317,0.20567765393688317,1.6734834358267023,2.3577114989827375,-0.8773831887758893,1.8284536266085658,2.01585458107506,1.1117561437041261,0.9693375120855497,-0.27529199961519973,-1.18236541463741,0.24803001999274116,0.9150765495999008,-1.0987972149572356,-1.6325116659989423
University of Vermont,No,7663,6008,1735,18,51,7353,1674,15516,4928,500,990,87.0,90,9.9,10,12646,79,6.550027368358313,6.506363662719254,4.399684026904239,3.9902206092359616,3.907606152413849,10.384304112348003,76.902595806954,9.442351022087843,8.976506865912638,4205.420538622495,57206.93660181433,5.075820123969052,4.421054272265976,1.8322699815040822,6.550027368358313,6.506363662719254,4.399684026904239,3.9902206092359616,3.907606152413849,10.384304112348003,76.902595806954,9.442351022087843,8.976506865912638,4205.420538622495,57206.93660181433,5.075820123969052,4.421054272265976,1.8322699815040822,0.7840271434164165,High,2,0,1.3830159447397676,1.561646926812903,1.314597947729494,-0.41691464264756517,1.2224723602745753,1.0969271928392672,1.2173453458893737,-0.22914901677242944,-0.4017596349063919,0.9480430791331619,0.6900649668386472,-1.0758964274030898,-1.060970526681064,0.9577173972772546,0.25236127462798846,1.8150779933081982,-1.6325116659989423
University of Virginia,No,15849,5384,2678,74,95,11278,114,12212,3792,500,1000,90.0,92,9.5,22,13597,95,6.916014490422203,6.446707854696044,4.530080601954242,6.805891783521907,3.965323515278037,5.857524249230028,70.60968693512329,9.442351022087843,8.993154813797165,4500.210363367248,60591.59251052614,4.932205439356674,7.12024725786717,1.8326930560371322,6.916014490422203,6.446707854696044,4.530080601954242,6.805891783521907,3.965323515278037,5.857524249230028,70.60968693512329,9.442351022087843,8.993154813797165,4500.210363367248,60591.59251052614,4.932205439356674,7.12024725786717,1.8326930560371322,0.3397059751403874,Mid,1,0,1.9753736497180794,1.4617604744976094,1.6805951821206353,2.0190756387026667,1.5325223205294194,-0.6510175326391,0.5412117441402403,-0.22914901677242944,-0.3813083118461038,1.1950211720584536,0.8745903245365926,-1.1932219027537532,0.08579840488433134,1.1071791024892947,-2.770041975669376,0.3581403891754813,-1.6325116659989423
University of Washington,No,12749,7025,3343,40,81,20356,4582,8199,4218,708,2172,96.0,94,9.0,10,16527,65,6.808444386810176,6.590646327391244,4.593375717541475,5.473292195405891,4.036598948843698,12.373173606556575,61.219803245579804,10.220509555613507,10.316051409718648,5120.066987885137,64098.054902977776,4.7493178378898335,4.421054272265976,1.8337524053590302,6.808444386810176,6.590646327391244,4.593375717541475,5.473292195405891,4.036598948843698,12.373173606556575,61.219803245579804,10.220509555613507,10.316051409718648,5120.066987885137,64098.054902977776,4.7493178378898335,4.421054272265976,1.8337524053590302,0.5510236096948781,Low,0,0,1.8012692185551267,1.7027680790482256,1.8582519744597874,0.8661712529818544,1.9154044247617317,1.864897813719468,-0.4676723837447251,1.0799500196774472,1.2438160485977954,1.7143437339653733,1.0657563528339236,-1.3426312395200746,-1.060970526681064,1.4814208582495607,-1.3325972822266665,-1.0987972149572356,-1.6325116659989423
University of West Florida,No,1558,1254,472,20,57,3754,2477,6172,3994,541,1387,83.0,87,23.4,12,8488,53,5.675976945192121,5.608961365632528,3.9513642111872325,4.170730633321285,3.8051939361873535,11.137796805535588,55.268196151606496,9.615644906863949,9.541877618846438,3828.050899130615,52354.631663757325,9.042731451257565,4.953607358725779,1.8296216246221098,5.675976945192121,5.608961365632528,3.9513642111872325,4.170730633321285,3.8051939361873535,11.137796805535588,55.268196151606496,9.615644906863949,9.541877618846438,3828.050899130615,52354.631663757325,9.042731451257565,4.953607358725779,1.8296216246221098,0.8048780487804879,Low,0,0,-0.03165269109180647,0.05905506315542611,0.05625345047371651,-0.26074560260699386,0.6723276205477827,1.3878765251614615,-1.1071352494247106,0.062383939314563375,0.292775210906879,0.6318787272247831,0.4255260215207906,2.1648568312503946,-0.8347120348951067,0.022118809633498108,0.3941952646414049,-1.0987972149572356,-1.6325116659989423
University of Wisconsin-Stout,No,2593,1966,1030,9,32,6038,579,6704,2592,376,1750,78.0,78,21.0,17,6254,65,5.966663033368354,5.876654644299442,4.230906366375723,2.91344153033716,3.8791399706374605,8.466650861130066,56.94154325700193,8.830044855887056,9.939954628262615,3381.5199008967597,39361.14463169006,8.42585576535617,6.118308313178587,1.8271678624966747,5.966663033368354,5.876654644299442,4.230906366375723,2.91344153033716,3.8791399706374605,8.466650861130066,56.94154325700193,8.830044855887056,9.939954628262615,3381.5199008967597,39361.14463169006,8.42585576535617,6.118308313178587,1.8271678624966747,0.7581951407635943,Low,0,0,0.43882873757206087,0.5072751577400804,0.8408726450767475,-1.348494791392716,1.0695558358459671,0.3564556021898242,-0.9273445948337822,-1.2592339900156508,0.7817965352714337,0.2577702434217395,-0.2828555413330692,1.660902564484489,-0.3398815888114029,-0.8447342926043563,0.07664439604101742,-1.0987972149572356,-1.6325116659989423
University of Wisconsin-Superior,No,910,910,342,14,53,1434,417,7032,2780,550,1960,75.0,81,15.2,15,6490,36,5.3571875582438775,5.412892726507827,3.825758010793468,3.5777357214550345,3.6296430662272905,7.90882939396331,57.930125443837376,9.65214536925229,10.136504454083095,3127.017536070735,43437.61538665517,6.800922726023767,5.67618042622164,1.8274875459342446,5.3571875582438775,5.412892726507827,3.825758010793468,3.5777357214550345,3.6296430662272905,7.90882939396331,57.930125443837376,9.65214536925229,10.136504454083095,3127.017536070735,43437.61538665517,6.800922726023767,5.67618042622164,1.8274875459342446,1.0,Low,0,0,-0.5476198884052121,-0.26923821492462563,-0.29629815564683426,-0.7737777547234982,-0.2707081931621502,0.1410616310279168,-0.8211276372671248,0.12378880488361321,1.0232499572294602,0.044545418704219096,-0.06061368145330422,0.3334196419182193,-0.5277223720549751,-0.7317980887568306,1.7214721572963374,-1.0987972149572356,-1.6325116659989423
University of Wisconsin-Whitewater,No,4400,3719,1472,12,38,7804,1552,6950,2500,300,1200,90.0,95,23.1,16,5559,67,6.25714516924013,6.24201741681334,4.347949539777913,3.3372059894156245,3.915966869334598,10.241702805572139,57.685868824371575,8.360621760581918,9.297325805521908,4500.210363367248,65897.48921732574,8.967103676820505,5.900711370401069,1.8261074117320062,6.25714516924013,6.24201741681334,4.347949539777913,3.3372059894156245,3.915966869334598,10.241702805572139,57.685868824371575,8.360621760581918,9.297325805521908,4500.210363367248,65897.48921732574,8.967103676820505,5.900711370401069,1.8261074117320062,0.8452272727272727,Low,0,0,0.9089800652249647,1.1190310347251669,1.169389538661857,-0.9818731086748947,1.2673850142896237,1.041863944887663,-0.8473714795400918,-2.0489462340837274,-0.007646689375954711,1.1950211720584536,1.1638582779526243,2.1030730059438842,-0.4323290036172367,-1.2193651606883835,0.6686625516196788,-1.0987972149572356,-1.6325116659989423
University of Wisconsin at Green Bay,No,2409,1939,759,17,50,3819,1347,6900,2800,475,1200,81.0,89,22.2,1,5968,46,5.925329391077185,5.8685466930778585,4.125540834400524,3.894175451333956,3.8080013767102936,9.977235122220213,57.5360014765767,9.330500213309353,9.297325805521908,3646.0827031697963,55559.757364651494,8.737742749554304,0.8185189633805885,1.8267545815610102,5.925329391077185,5.8685466930778585,4.125540834400524,3.894175451333956,3.8080013767102936,9.977235122220213,57.5360014765767,9.330500213309353,9.297325805521908,3646.0827031697963,55559.757364651494,8.737742749554304,0.8185189633805885,1.8267545815610102,0.8048982980489829,Low,0,0,0.37192938508140994,0.4936993717452902,0.5451325668708097,-0.5000085327852752,0.6874088158651024,0.9397439156057278,-0.8634737863926079,-0.4173160543227945,-0.007646689375954711,0.47942381108114585,0.6002637149158834,1.9156974608106905,-2.5915300639706675,-0.9907361635530434,0.39433300612050926,-1.0987972149572356,-1.6325116659989423
University of Wisconsin at Madison,No,14901,10932,4631,36,80,23945,2200,9096,4290,535,1545,93.0,96,11.5,20,11006,72,6.885706384493705,6.8240291444292644,4.682488241295724,5.262121851799814,4.054631332922542,10.907051675195678,63.54449724902248,9.59101592665992,9.725758776489887,4805.090244554321,67728.00439442915,5.628767251036452,6.734949707633466,1.831411546210268,6.885706384493705,6.8240291444292644,4.682488241295724,5.262121851799814,4.054631332922542,10.907051675195678,63.54449724902248,9.59101592665992,9.725758776489887,4805.090244554321,67728.00439442915,5.628767251036452,6.734949707633466,1.831411546210268,0.7336420374471512,Mid,1,0,1.9263193552150328,2.0935394456217393,2.1083730932941074,0.683476302864234,2.012271982278197,1.2987779284318965,-0.2178985889026833,0.02095051300777232,0.5186656921692018,1.4504528230391855,1.263654675854437,-0.6241683558478293,-0.07789765626183243,0.6544535683185625,-0.09037303316776381,0.3581403891754813,-1.6325116659989423
University of Wisconsin at Milwaukee,No,5244,3782,1930,12,37,11561,7443,8786,2964,570,1980,79.0,87,15.9,8,8094,38,6.351076905150961,6.251426591554852,4.432503928557918,3.3372059894156245,3.9685043713203507,13.394764576163878,62.75885677817946,9.731428109991333,10.154192351940459,3468.58928429813,52354.631663757325,7.0090747632262,3.8339176338051995,1.8292659661484636,6.351076905150961,6.251426591554852,4.432503928557918,3.3372059894156245,3.9685043713203507,13.394764576163878,62.75885677817946,9.731428109991333,10.154192351940459,3468.58928429813,52354.631663757325,7.0090747632262,3.8339176338051995,1.8292659661484636,0.721205186880244,Low,0,0,1.0610105169933077,1.1347855624951806,1.4067168797921612,-0.9818731086748947,1.549609454115485,2.2593690716373347,-0.30231073153020604,0.25716645871250754,1.0449788162965008,0.3307179114196808,0.4255260215207906,0.5034686642441683,-1.310419180097965,-0.10352647929714527,-0.17497214808891226,-1.0987972149572356,-1.6325116659989423
University of Wyoming,No,2029,1516,1073,23,46,7535,1488,5988,3422,600,1500,91.0,94,15.1,13,8745,45,5.828055231354408,5.722939561524635,4.244645239403276,4.417175042264962,3.9110534481464208,10.162747814849094,54.667439960586,9.845917647123215,9.675230393594894,4600.715532505121,64098.054902977776,6.770871990413645,5.2034945525684675,1.8298401887294353,5.828055231354408,5.722939561524635,4.244645239403276,4.417175042264962,3.9110534481464208,10.162747814849094,54.667439960586,9.845917647123215,9.675230393594894,4600.715532505121,64098.054902977776,6.770871990413645,5.2034945525684675,1.8298401887294353,0.7471660916707737,Low,0,0,0.21448915144111408,0.249897799281482,0.879434927328466,-0.04753313995778422,1.240990772271076,1.01137671914272,-1.1716827354094568,0.4497726389260374,0.4565936404384389,1.279225486180553,1.0657563528339236,0.3088698067143141,-0.7285459060471434,0.09933207024629197,0.001621560745622452,-1.0987972149572356,-1.6325116659989423
Upper Iowa University,Yes,663,452,192,10,35,1481,1160,8840,3060,500,1000,69.0,75,17.4,19,3733,78,5.163541995400239,4.969634591349646,3.584600884831808,3.0648578681207974,3.6361450098372865,9.701707889474363,62.89700553013714,9.442351022087843,8.993154813797165,2648.1614235052466,35531.398971011564,7.4429419900118345,6.5349533390638825,1.821977254350201,5.163541995400239,4.969634591349646,3.584600884831808,3.0648578681207974,3.6361450098372865,9.701707889474363,62.89700553013714,9.442351022087843,8.993154813797165,2648.1614235052466,35531.398971011564,7.4429419900118345,6.5349533390638825,1.821977254350201,0.6817496229260935,Mid,1,1,-0.8610392255076436,-1.0114204776075368,-0.9731782126716294,-1.2174962818199055,-0.2357806209755607,0.8333534155666923,-0.2874675143248177,-0.22914901677242944,-0.3813083118461038,-0.3566453943418077,-0.4916463924532397,0.8579148600429469,-0.16286735762255852,-2.6784469934530826,-0.44336049699435315,0.3581403891754813,0.6125530498969481
Ursinus College,Yes,1399,1026,308,44,77,1131,17,14900,5160,500,800,82.0,85,11.6,40,12082,79,5.613153910380692,5.486767568017624,3.7835779046315117,5.668515457022506,3.5803492196940536,3.2807093940309575,75.80131029753504,9.442351022087843,8.626435575433408,3736.5073126492257,49267.05353907696,5.662278553171516,9.991196421752138,1.8319951149229177,5.613153910380692,5.486767568017624,3.7835779046315117,5.668515457022506,3.5803492196940536,3.2807093940309575,75.80131029753504,9.442351022087843,8.626435575433408,3736.5073126492257,49267.05353907696,5.662278553171516,9.991196421752138,1.8319951149229177,0.7333809864188706,Mid,1,1,-0.13333306856195795,-0.145543706740321,-0.4146893188785438,1.0350695150852658,-0.535508149362532,-1.646013991684304,1.0990191229607795,-0.22914901677242944,-0.8318078970334455,0.5551825236557095,0.25719681074029643,-0.5967914238632761,1.3055390172857926,0.8606138736250957,-0.09214877903067184,0.3581403891754813,0.6125530498969481
Ursuline College,Yes,325,260,86,21,47,699,717,9600,4202,450,750,39.0,69,10.5,15,7164,68,4.711111027157728,4.6040973114847725,3.212436747963261,4.255852904198828,3.472216095005367,8.838683420761672,64.78508020001863,9.213393432273651,8.52150081906591,854.3711902890158,28587.693255152724,5.287039952492017,5.67618042622164,1.828309533160896,4.711111027157728,4.6040973114847725,3.212436747963261,4.255852904198828,3.472216095005367,8.838683420761672,64.78508020001863,9.213393432273651,8.52150081906591,854.3711902890158,28587.693255152724,5.287039952492017,5.67618042622164,1.828309533160896,0.8,Mid,1,1,-1.5933080782965794,-1.6234685460953355,-2.0177688760477355,-0.18710169614595554,-1.116384844835426,0.5001101137804034,-0.08460572927136699,-0.6143252338289236,-0.960715953306189,-1.8595021883012293,-0.870204749794732,-0.9033411845194759,-0.5277223720549751,-0.44141045499366877,0.36101334232503157,0.3581403891754813,0.6125530498969481
Valley City State University,No,368,344,212,5,27,863,189,4286,2570,600,2000,39.0,41,14.9,25,4958,40,4.791624747365055,4.790851967444309,3.6275099949380714,2.1486200566855134,3.5209783689005367,6.628688955149357,48.42881826752632,9.845917647123215,10.171715522398618,854.3711902890158,7406.169570221859,6.710527469549969,7.666103609271758,1.825010532010973,4.791624747365055,4.790851967444309,3.6275099949380714,2.1486200566855134,3.5209783689005367,6.628688955149357,48.42881826752632,9.845917647123215,10.171715522398618,854.3711902890158,7406.169570221859,6.710527469549969,7.666103609271758,1.825010532010973,0.9347826086956522,Low,0,0,-1.462994961670164,-1.3107704089767596,-0.8527408804559998,-2.0101834480079033,-0.8544404258101077,-0.3532444310201672,-1.8419835201801726,0.4497726389260374,1.0665053144911143,-1.8595021883012293,-2.0249833565326143,0.25957157781628776,0.31770887154146105,-1.6068654725985199,1.2778442828491725,-1.0987972149572356,-1.6325116659989423
Valparaiso University,Yes,2075,1727,520,49,81,2501,198,11800,3260,500,800,87.0,89,14.2,23,9681,95,5.840827696365029,5.800351146165953,3.98792167540633,5.8938321544801,3.735595886180874,6.701459732664984,69.74936547595105,9.442351022087843,8.626435575433408,4205.420538622495,55559.757364651494,6.496691212510575,7.306201546172464,1.830559232471172,5.840827696365029,5.800351146165953,3.98792167540633,5.8938321544801,3.735595886180874,6.701459732664984,69.74936547595105,9.442351022087843,8.626435575433408,4205.420538622495,55559.757364651494,6.496691212510575,7.306201546172464,1.830559232471172,0.832289156626506,Mid,1,1,0.23516164947312557,0.37951415708721153,0.15886297680070843,1.23000324536072,0.2984561966384836,-0.3251451417740173,0.4487755975664263,-0.22914901677242944,-0.8318078970334455,0.9480430791331619,0.6002637149158834,0.0848788535167615,0.16480224108923644,0.3533523323198108,0.5806536811276278,0.3581403891754813,0.6125530498969481
